repo,query_type,api_type,trial,response_time_ms,response_size_bytes
opencv/opencv,simple,graphql,5,671.352,420
opencv/opencv,simple,rest,5,516.335,6157
opencv/opencv,medium,graphql,1,830.22,5599
opencv/opencv,medium,rest,1,1245.089,154181
opencv/opencv,medium,graphql,2,665.974,5599
opencv/opencv,medium,rest,2,1285.222,154181
opencv/opencv,medium,graphql,3,670.607,5599
opencv/opencv,medium,rest,3,1212.146,154181
opencv/opencv,medium,graphql,4,698.734,5599
opencv/opencv,medium,rest,4,1126.349,154181
opencv/opencv,medium,graphql,5,756.967,5599
opencv/opencv,medium,rest,5,1245.234,154181
opencv/opencv,complex,graphql,1,1177.199,46907
opencv/opencv,complex,rest,1,10363.664,238692
opencv/opencv,complex,graphql,2,1100.051,46907
opencv/opencv,complex,rest,2,10312.88,238692
opencv/opencv,complex,graphql,3,816.798,46907
opencv/opencv,complex,rest,3,10044.034,238692
opencv/opencv,complex,graphql,4,1241.48,46907
opencv/opencv,complex,rest,4,9755.937,238692
opencv/opencv,complex,graphql,5,905.277,46907
opencv/opencv,complex,rest,5,9770.079,238692
mermaid-js/mermaid,simple,graphql,1,1101.443,500
mermaid-js/mermaid,simple,rest,1,465.376,6568
mermaid-js/mermaid,simple,graphql,2,815.957,500
mermaid-js/mermaid,simple,rest,2,486.706,6568
mermaid-js/mermaid,simple,graphql,3,710.888,500
mermaid-js/mermaid,simple,rest,3,494.683,6568
mermaid-js/mermaid,simple,graphql,4,865.937,500
mermaid-js/mermaid,simple,rest,4,473.034,6568
mermaid-js/mermaid,simple,graphql,5,833.195,500
mermaid-js/mermaid,simple,rest,5,463.166,6568
mermaid-js/mermaid,medium,graphql,1,641.122,5723
mermaid-js/mermaid,medium,rest,1,1133.431,143311
mermaid-js/mermaid,medium,graphql,2,595.399,5723
mermaid-js/mermaid,medium,rest,2,1398.255,143311
mermaid-js/mermaid,medium,graphql,3,611.118,5723
mermaid-js/mermaid,medium,rest,3,1215.931,143311
mermaid-js/mermaid,medium,graphql,4,677.393,5723
mermaid-js/mermaid,medium,rest,4,1476.623,143311
mermaid-js/mermaid,medium,graphql,5,554.334,5723
mermaid-js/mermaid,medium,rest,5,1438.215,143311
mermaid-js/mermaid,complex,graphql,1,1029.179,86846
mermaid-js/mermaid,complex,rest,1,10124.14,233843
mermaid-js/mermaid,complex,graphql,2,1509.268,86846
mermaid-js/mermaid,complex,rest,2,9656.323,233843
mermaid-js/mermaid,complex,graphql,3,1016.884,86846
mermaid-js/mermaid,complex,rest,3,9692.198,233843
mermaid-js/mermaid,complex,graphql,4,930.069,86846
mermaid-js/mermaid,complex,rest,4,9409.504,233843
mermaid-js/mermaid,complex,graphql,5,1245.151,86846
mermaid-js/mermaid,complex,rest,5,9520.091,233843
gohugoio/hugo,simple,graphql,1,993.916,436
gohugoio/hugo,simple,rest,1,503.538,6258
gohugoio/hugo,simple,graphql,2,1083.511,436
gohugoio/hugo,simple,rest,2,456.39,6258
gohugoio/hugo,simple,graphql,3,1072.505,436
gohugoio/hugo,simple,rest,3,459.806,6258
gohugoio/hugo,simple,graphql,4,1018.162,436
gohugoio/hugo,simple,rest,4,475.783,6258
gohugoio/hugo,simple,graphql,5,1117.925,436
gohugoio/hugo,simple,rest,5,480.333,6258
gohugoio/hugo,medium,graphql,1,646.911,5053
gohugoio/hugo,medium,rest,1,1218.987,121720
gohugoio/hugo,medium,graphql,2,727.314,5053
gohugoio/hugo,medium,rest,2,1253.514,121720
gohugoio/hugo,medium,graphql,3,637.651,5053
gohugoio/hugo,medium,rest,3,1405.496,121720
gohugoio/hugo,medium,graphql,4,674.877,5053
gohugoio/hugo,medium,rest,4,1197.971,121720
gohugoio/hugo,medium,graphql,5,618.105,5053
gohugoio/hugo,medium,rest,5,1421.272,121720
gohugoio/hugo,complex,graphql,1,1212.511,24431
gohugoio/hugo,complex,rest,1,9771.277,190001
gohugoio/hugo,complex,graphql,2,828.064,24431
gohugoio/hugo,complex,rest,2,9544.992,190001
gohugoio/hugo,complex,graphql,3,841.56,24431
gohugoio/hugo,complex,rest,3,9279.379,190001
gohugoio/hugo,complex,graphql,4,789.664,24431
gohugoio/hugo,complex,rest,4,9493.022,190001
gohugoio/hugo,complex,graphql,5,840.585,24431
gohugoio/hugo,complex,rest,5,9419.284,190001
gin-gonic/gin,simple,graphql,1,666.298,638
gin-gonic/gin,simple,rest,1,471.191,6419
gin-gonic/gin,simple,graphql,2,707.903,638
gin-gonic/gin,simple,rest,2,499.309,6419
gin-gonic/gin,simple,graphql,3,658.453,638
gin-gonic/gin,simple,rest,3,478.13,6419
gin-gonic/gin,simple,graphql,4,525.315,638
gin-gonic/gin,simple,rest,4,529.95,6419
gin-gonic/gin,simple,graphql,5,657.704,638
gin-gonic/gin,simple,rest,5,463.131,6419
gin-gonic/gin,medium,graphql,1,738.144,4923
gin-gonic/gin,medium,rest,1,1301.722,149015
gin-gonic/gin,medium,graphql,2,706.328,4923
gin-gonic/gin,medium,rest,2,1183.007,149015
gin-gonic/gin,medium,graphql,3,590.395,4923
gin-gonic/gin,medium,rest,3,1344.076,149015
gin-gonic/gin,medium,graphql,4,658.901,4923
gin-gonic/gin,medium,rest,4,1391.934,149015
gin-gonic/gin,medium,graphql,5,670.989,4923
gin-gonic/gin,medium,rest,5,1183.956,149015
gin-gonic/gin,complex,graphql,1,1290.229,47449
gin-gonic/gin,complex,rest,1,9464.316,214809
gin-gonic/gin,complex,graphql,2,1032.473,47449
gin-gonic/gin,complex,rest,2,9502.727,214809
gin-gonic/gin,complex,graphql,3,1518.143,47449
gin-gonic/gin,complex,rest,3,9475.069,214809
gin-gonic/gin,complex,graphql,4,1045.802,47449
gin-gonic/gin,complex,rest,4,9498.574,214809
gin-gonic/gin,complex,graphql,5,1621.516,47449
gin-gonic/gin,complex,rest,5,9311.79,214809
louislam/uptime-kuma,simple,graphql,1,787.447,438
louislam/uptime-kuma,simple,rest,1,438.758,5564
louislam/uptime-kuma,simple,graphql,2,696.072,438
louislam/uptime-kuma,simple,rest,2,397.593,5564
louislam/uptime-kuma,simple,graphql,3,704.404,438
louislam/uptime-kuma,simple,rest,3,410.874,5564
louislam/uptime-kuma,simple,graphql,4,663.384,438
louislam/uptime-kuma,simple,rest,4,425.876,5564
louislam/uptime-kuma,simple,graphql,5,677.004,438
louislam/uptime-kuma,simple,rest,5,401.189,5564
louislam/uptime-kuma,medium,graphql,1,639.39,4839
louislam/uptime-kuma,medium,rest,1,1090.365,102911
louislam/uptime-kuma,medium,graphql,2,621.837,4839
louislam/uptime-kuma,medium,rest,2,1354.209,102911
louislam/uptime-kuma,medium,graphql,3,601.504,4839
louislam/uptime-kuma,medium,rest,3,1214.998,102911
louislam/uptime-kuma,medium,graphql,4,537.238,4839
louislam/uptime-kuma,medium,rest,4,1084.535,102911
louislam/uptime-kuma,medium,graphql,5,590.945,4839
louislam/uptime-kuma,medium,rest,5,1049.324,102911
louislam/uptime-kuma,complex,graphql,1,1208.149,11497
louislam/uptime-kuma,complex,rest,1,9812.814,247112
louislam/uptime-kuma,complex,graphql,2,789.046,11497
louislam/uptime-kuma,complex,rest,2,9691.59,247112
louislam/uptime-kuma,complex,graphql,3,926.7,11497
louislam/uptime-kuma,complex,rest,3,10052.977,247112
louislam/uptime-kuma,complex,graphql,4,785.126,11497
louislam/uptime-kuma,complex,rest,4,9642.96,247112
louislam/uptime-kuma,complex,graphql,5,991.303,11497
louislam/uptime-kuma,complex,rest,5,9641.447,247112
ChatGPTNextWeb/NextChat,simple,graphql,1,699.404,497
ChatGPTNextWeb/NextChat,simple,rest,1,445.578,6887
ChatGPTNextWeb/NextChat,simple,graphql,2,647.603,497
ChatGPTNextWeb/NextChat,simple,rest,2,490.536,6887
ChatGPTNextWeb/NextChat,simple,graphql,3,653.028,497
ChatGPTNextWeb/NextChat,simple,rest,3,437.274,6887
ChatGPTNextWeb/NextChat,simple,graphql,4,743.778,497
ChatGPTNextWeb/NextChat,simple,rest,4,443.831,6887
ChatGPTNextWeb/NextChat,simple,graphql,5,634.583,497
ChatGPTNextWeb/NextChat,simple,rest,5,463.964,6887
ChatGPTNextWeb/NextChat,medium,graphql,1,680.565,4768
ChatGPTNextWeb/NextChat,medium,rest,1,1327.865,86493
ChatGPTNextWeb/NextChat,medium,graphql,2,591.53,4768
ChatGPTNextWeb/NextChat,medium,rest,2,1083.716,86493
ChatGPTNextWeb/NextChat,medium,graphql,3,646.659,4768
ChatGPTNextWeb/NextChat,medium,rest,3,1093.266,86493
ChatGPTNextWeb/NextChat,medium,graphql,4,677.395,4768
ChatGPTNextWeb/NextChat,medium,rest,4,1148.944,86493
ChatGPTNextWeb/NextChat,medium,graphql,5,623.308,4768
ChatGPTNextWeb/NextChat,medium,rest,5,1081.498,86493
ChatGPTNextWeb/NextChat,complex,graphql,1,757.866,3249
ChatGPTNextWeb/NextChat,complex,rest,1,9483.537,164076
ChatGPTNextWeb/NextChat,complex,graphql,2,881.059,3249
ChatGPTNextWeb/NextChat,complex,rest,2,8863.527,164076
ChatGPTNextWeb/NextChat,complex,graphql,3,1332.895,3249
ChatGPTNextWeb/NextChat,complex,rest,3,8860.309,164076
ChatGPTNextWeb/NextChat,complex,graphql,4,824.399,3249
ChatGPTNextWeb/NextChat,complex,rest,4,8707.025,164076
ChatGPTNextWeb/NextChat,complex,graphql,5,1368.034,3249
ChatGPTNextWeb/NextChat,complex,rest,5,9064.228,164076
home-assistant/core,simple,graphql,1,1712.588,493
home-assistant/core,simple,rest,1,549.38,6711
home-assistant/core,simple,graphql,2,1382.945,493
home-assistant/core,simple,rest,2,561.27,6711
home-assistant/core,simple,graphql,3,1408.553,493
home-assistant/core,simple,rest,3,533.239,6711
home-assistant/core,simple,graphql,4,1363.756,493
home-assistant/core,simple,rest,4,522.361,6711
home-assistant/core,simple,graphql,5,1722.178,493
home-assistant/core,simple,rest,5,523.745,6711
home-assistant/core,medium,graphql,1,794.683,5220
home-assistant/core,medium,rest,1,1325.759,191253
home-assistant/core,medium,graphql,2,871.008,5220
home-assistant/core,medium,rest,2,1276.596,191253
home-assistant/core,medium,graphql,3,806.246,5220
home-assistant/core,medium,rest,3,1259.969,191253
home-assistant/core,medium,graphql,4,880.854,5220
home-assistant/core,medium,rest,4,1584.037,191253
home-assistant/core,medium,graphql,5,842.161,5220
home-assistant/core,medium,rest,5,1234.479,191253
home-assistant/core,complex,graphql,1,1014.612,13546
home-assistant/core,complex,rest,1,11046.886,325016
home-assistant/core,complex,graphql,2,919.909,13546
home-assistant/core,complex,rest,2,11311.517,325016
home-assistant/core,complex,graphql,3,1136.674,13546
home-assistant/core,complex,rest,3,11542.227,325016
home-assistant/core,complex,graphql,4,837.0,13546
home-assistant/core,complex,rest,4,11192.769,325016
home-assistant/core,complex,graphql,5,1149.136,13546
home-assistant/core,complex,rest,5,11228.617,325016
3b1b/manim,simple,graphql,1,739.534,421
3b1b/manim,simple,rest,1,403.629,4972
3b1b/manim,simple,graphql,2,580.264,421
3b1b/manim,simple,rest,2,625.889,4972
3b1b/manim,simple,graphql,3,593.401,421
3b1b/manim,simple,rest,3,402.667,4972
3b1b/manim,simple,graphql,4,589.307,421
3b1b/manim,simple,rest,4,403.125,4972
3b1b/manim,simple,graphql,5,590.946,421
3b1b/manim,simple,rest,5,415.548,4972
3b1b/manim,medium,graphql,1,635.752,4638
3b1b/manim,medium,rest,1,1081.927,78703
3b1b/manim,medium,graphql,2,608.452,4638
3b1b/manim,medium,rest,2,1068.234,78703
3b1b/manim,medium,graphql,3,621.739,4638
3b1b/manim,medium,rest,3,1121.53,78703
3b1b/manim,medium,graphql,4,537.86,4638
3b1b/manim,medium,rest,4,1066.729,78703
3b1b/manim,medium,graphql,5,632.727,4638
3b1b/manim,medium,rest,5,1109.696,78703
3b1b/manim,complex,graphql,1,1062.304,3929
3b1b/manim,complex,rest,1,8958.886,163484
3b1b/manim,complex,graphql,2,753.917,3929
3b1b/manim,complex,rest,2,8933.046,163484
3b1b/manim,complex,graphql,3,1024.213,3929
3b1b/manim,complex,rest,3,8791.582,163484
3b1b/manim,complex,graphql,4,692.189,3929
3b1b/manim,complex,rest,4,8705.242,163484
3b1b/manim,complex,graphql,5,935.344,3929
3b1b/manim,complex,rest,5,8689.936,163484
modelcontextprotocol/servers,simple,graphql,1,664.012,449
modelcontextprotocol/servers,simple,rest,1,506.658,7003
modelcontextprotocol/servers,simple,graphql,2,582.2,449
modelcontextprotocol/servers,simple,rest,2,516.216,7003
modelcontextprotocol/servers,simple,graphql,3,556.476,449
modelcontextprotocol/servers,simple,rest,3,487.275,7003
modelcontextprotocol/servers,simple,graphql,4,532.558,449
modelcontextprotocol/servers,simple,rest,4,506.983,7003
modelcontextprotocol/servers,simple,graphql,5,608.329,449
modelcontextprotocol/servers,simple,rest,5,533.897,7003
modelcontextprotocol/servers,medium,graphql,1,662.411,4422
modelcontextprotocol/servers,medium,rest,1,1146.998,91592
modelcontextprotocol/servers,medium,graphql,2,648.414,4422
modelcontextprotocol/servers,medium,rest,2,1435.845,91592
modelcontextprotocol/servers,medium,graphql,3,617.813,4422
modelcontextprotocol/servers,medium,rest,3,1350.291,91592
modelcontextprotocol/servers,medium,graphql,4,597.91,4422
modelcontextprotocol/servers,medium,rest,4,1293.452,91592
modelcontextprotocol/servers,medium,graphql,5,664.246,4422
modelcontextprotocol/servers,medium,rest,5,1321.865,91592
modelcontextprotocol/servers,complex,graphql,1,988.841,3905
modelcontextprotocol/servers,complex,rest,1,10013.824,163049
modelcontextprotocol/servers,complex,graphql,2,683.642,3905
modelcontextprotocol/servers,complex,rest,2,9571.411,163049
modelcontextprotocol/servers,complex,graphql,3,1058.839,3905
modelcontextprotocol/servers,complex,rest,3,9174.294,163049
modelcontextprotocol/servers,complex,graphql,4,737.804,3905
modelcontextprotocol/servers,complex,rest,4,9456.128,163049
modelcontextprotocol/servers,complex,graphql,5,951.263,3905
modelcontextprotocol/servers,complex,rest,5,9404.86,163049
django/django,simple,graphql,1,547.528,435
django/django,simple,rest,1,469.712,6209
django/django,simple,graphql,2,581.712,435
django/django,simple,rest,2,539.035,6209
django/django,simple,graphql,3,852.422,435
django/django,simple,rest,3,462.171,6209
django/django,simple,graphql,4,572.643,435
django/django,simple,rest,4,475.271,6209
django/django,simple,graphql,5,612.317,435
django/django,simple,rest,5,491.744,6209
django/django,medium,graphql,1,384.817,117
django/django,medium,rest,1,1278.491,96138
django/django,medium,graphql,2,381.376,117
django/django,medium,rest,2,1132.796,96138
django/django,medium,graphql,3,457.454,117
django/django,medium,rest,3,1142.054,96138
django/django,medium,graphql,4,397.926,117
django/django,medium,rest,4,1169.125,96138
django/django,medium,graphql,5,427.417,117
django/django,medium,rest,5,1085.458,96138
django/django,complex,graphql,1,978.366,19002
django/django,complex,rest,1,9526.459,184435
django/django,complex,graphql,2,921.891,19002
django/django,complex,rest,2,9368.461,184435
django/django,complex,graphql,3,1222.17,19002
django/django,complex,rest,3,9321.893,184435
django/django,complex,graphql,4,803.213,19002
django/django,complex,rest,4,9504.28,184435
django/django,complex,graphql,5,797.863,19002
django/django,complex,rest,5,9504.217,184435
microsoft/ML-For-Beginners,simple,graphql,1,642.239,485
microsoft/ML-For-Beginners,simple,rest,1,528.319,7106
microsoft/ML-For-Beginners,simple,graphql,2,630.418,485
microsoft/ML-For-Beginners,simple,rest,2,548.81,7106
microsoft/ML-For-Beginners,simple,graphql,3,677.501,485
microsoft/ML-For-Beginners,simple,rest,3,519.75,7106
microsoft/ML-For-Beginners,simple,graphql,4,575.865,485
microsoft/ML-For-Beginners,simple,rest,4,782.242,7106
microsoft/ML-For-Beginners,simple,graphql,5,690.699,485
microsoft/ML-For-Beginners,simple,rest,5,511.009,7106
microsoft/ML-For-Beginners,medium,graphql,1,689.931,4441
microsoft/ML-For-Beginners,medium,rest,1,1376.41,115274
microsoft/ML-For-Beginners,medium,graphql,2,616.345,4441
microsoft/ML-For-Beginners,medium,rest,2,1210.676,115274
microsoft/ML-For-Beginners,medium,graphql,3,777.143,4441
microsoft/ML-For-Beginners,medium,rest,3,1286.054,115274
microsoft/ML-For-Beginners,medium,graphql,4,728.402,4441
microsoft/ML-For-Beginners,medium,rest,4,1725.995,115274
microsoft/ML-For-Beginners,medium,graphql,5,670.349,4441
microsoft/ML-For-Beginners,medium,rest,5,1344.734,115274
microsoft/ML-For-Beginners,complex,graphql,1,1593.152,5760
microsoft/ML-For-Beginners,complex,rest,1,10012.08,211785
microsoft/ML-For-Beginners,complex,graphql,2,1143.968,5760
microsoft/ML-For-Beginners,complex,rest,2,10212.226,211785
microsoft/ML-For-Beginners,complex,graphql,3,784.754,5760
microsoft/ML-For-Beginners,complex,rest,3,10074.484,211785
microsoft/ML-For-Beginners,complex,graphql,4,753.634,5760
microsoft/ML-For-Beginners,complex,rest,4,10331.563,211785
microsoft/ML-For-Beginners,complex,graphql,5,737.152,5760
microsoft/ML-For-Beginners,complex,rest,5,10157.546,211785
sveltejs/svelte,simple,graphql,1,1240.881,427
sveltejs/svelte,simple,rest,1,463.944,6226
sveltejs/svelte,simple,graphql,2,1052.971,427
sveltejs/svelte,simple,rest,2,466.073,6226
sveltejs/svelte,simple,graphql,3,1270.015,427
sveltejs/svelte,simple,rest,3,472.137,6226
sveltejs/svelte,simple,graphql,4,1131.21,427
sveltejs/svelte,simple,rest,4,452.904,6226
sveltejs/svelte,simple,graphql,5,999.303,427
sveltejs/svelte,simple,rest,5,476.621,6226
sveltejs/svelte,medium,graphql,1,639.312,5091
sveltejs/svelte,medium,rest,1,1084.94,87765
sveltejs/svelte,medium,graphql,2,821.441,5091
sveltejs/svelte,medium,rest,2,1127.547,87765
sveltejs/svelte,medium,graphql,3,757.462,5091
sveltejs/svelte,medium,rest,3,1273.878,87765
sveltejs/svelte,medium,graphql,4,672.347,5091
sveltejs/svelte,medium,rest,4,1131.257,87765
sveltejs/svelte,medium,graphql,5,634.002,5091
sveltejs/svelte,medium,rest,5,1511.446,87765
sveltejs/svelte,complex,graphql,1,1192.638,17818
sveltejs/svelte,complex,rest,1,9723.016,183816
sveltejs/svelte,complex,graphql,2,827.348,17818
sveltejs/svelte,complex,rest,2,10266.011,183816
sveltejs/svelte,complex,graphql,3,1198.41,17818
sveltejs/svelte,complex,rest,3,9713.166,183816
sveltejs/svelte,complex,graphql,4,1045.698,17818
sveltejs/svelte,complex,rest,4,9616.044,183816
sveltejs/svelte,complex,graphql,5,837.087,17818
sveltejs/svelte,complex,rest,5,10122.198,183816
MunGell/awesome-for-beginners,simple,graphql,1,567.464,448
MunGell/awesome-for-beginners,simple,rest,1,414.746,5726
MunGell/awesome-for-beginners,simple,graphql,2,508.342,448
MunGell/awesome-for-beginners,simple,rest,2,429.63,5726
MunGell/awesome-for-beginners,simple,graphql,3,549.076,448
MunGell/awesome-for-beginners,simple,rest,3,413.141,5726
MunGell/awesome-for-beginners,simple,graphql,4,583.12,448
MunGell/awesome-for-beginners,simple,rest,4,412.91,5726
MunGell/awesome-for-beginners,simple,graphql,5,485.84,448
MunGell/awesome-for-beginners,simple,rest,5,401.889,5726
MunGell/awesome-for-beginners,medium,graphql,1,631.034,4613
MunGell/awesome-for-beginners,medium,rest,1,1050.308,77838
MunGell/awesome-for-beginners,medium,graphql,2,664.709,4613
MunGell/awesome-for-beginners,medium,rest,2,1304.068,77838
MunGell/awesome-for-beginners,medium,graphql,3,666.641,4613
MunGell/awesome-for-beginners,medium,rest,3,1275.541,77838
MunGell/awesome-for-beginners,medium,graphql,4,667.474,4613
MunGell/awesome-for-beginners,medium,rest,4,1219.468,77838
MunGell/awesome-for-beginners,medium,graphql,5,592.693,4613
MunGell/awesome-for-beginners,medium,rest,5,1463.625,77838
MunGell/awesome-for-beginners,complex,graphql,1,1211.613,5185
MunGell/awesome-for-beginners,complex,rest,1,8868.132,174224
MunGell/awesome-for-beginners,complex,graphql,2,1167.518,5185
MunGell/awesome-for-beginners,complex,rest,2,8361.833,174224
MunGell/awesome-for-beginners,complex,graphql,3,746.729,5185
MunGell/awesome-for-beginners,complex,rest,3,8494.38,174224
MunGell/awesome-for-beginners,complex,graphql,4,744.848,5185
MunGell/awesome-for-beginners,complex,rest,4,8385.415,174224
MunGell/awesome-for-beginners,complex,graphql,5,1160.204,5185
MunGell/awesome-for-beginners,complex,rest,5,8543.975,174224
astral-sh/uv,simple,graphql,1,959.887,452
astral-sh/uv,simple,rest,1,452.854,6138
astral-sh/uv,simple,graphql,2,949.173,452
astral-sh/uv,simple,rest,2,469.693,6138
astral-sh/uv,simple,graphql,3,964.727,452
astral-sh/uv,simple,rest,3,452.258,6138
astral-sh/uv,simple,graphql,4,1032.04,452
astral-sh/uv,simple,rest,4,457.648,6138
astral-sh/uv,simple,graphql,5,911.202,452
astral-sh/uv,simple,rest,5,457.922,6138
astral-sh/uv,medium,graphql,1,603.414,5279
astral-sh/uv,medium,rest,1,1136.745,106996
astral-sh/uv,medium,graphql,2,640.137,5279
astral-sh/uv,medium,rest,2,1349.122,106996
astral-sh/uv,medium,graphql,3,637.742,5279
astral-sh/uv,medium,rest,3,1189.087,106996
astral-sh/uv,medium,graphql,4,581.588,5279
astral-sh/uv,medium,rest,4,1247.286,106996
astral-sh/uv,medium,graphql,5,632.592,5279
astral-sh/uv,medium,rest,5,1102.518,106996
astral-sh/uv,complex,graphql,1,1160.542,12466
astral-sh/uv,complex,rest,1,9138.792,176432
astral-sh/uv,complex,graphql,2,1036.797,12466
astral-sh/uv,complex,rest,2,9334.202,176432
astral-sh/uv,complex,graphql,3,779.924,12466
astral-sh/uv,complex,rest,3,9412.509,176432
astral-sh/uv,complex,graphql,4,856.1,12466
astral-sh/uv,complex,rest,4,9086.183,176432
astral-sh/uv,complex,graphql,5,1119.647,12466
astral-sh/uv,complex,rest,5,9576.136,176432
zed-industries/zed,simple,graphql,1,2131.699,522
zed-industries/zed,simple,rest,1,489.167,6564
zed-industries/zed,simple,graphql,2,2146.347,522
zed-industries/zed,simple,rest,2,494.776,6564
zed-industries/zed,simple,graphql,3,1911.286,522
zed-industries/zed,simple,rest,3,489.934,6564
zed-industries/zed,simple,graphql,4,1811.776,522
zed-industries/zed,simple,rest,4,570.634,6564
zed-industries/zed,simple,graphql,5,1512.432,522
zed-industries/zed,simple,rest,5,493.646,6564
zed-industries/zed,medium,graphql,1,656.485,5697
zed-industries/zed,medium,rest,1,1185.058,120143
zed-industries/zed,medium,graphql,2,612.355,5697
zed-industries/zed,medium,rest,2,1223.201,120143
zed-industries/zed,medium,graphql,3,616.611,5697
zed-industries/zed,medium,rest,3,1149.813,120143
zed-industries/zed,medium,graphql,4,615.924,5697
zed-industries/zed,medium,rest,4,1415.956,120143
zed-industries/zed,medium,graphql,5,711.027,5697
zed-industries/zed,medium,rest,5,1188.075,120143
zed-industries/zed,complex,graphql,1,1048.736,6056
zed-industries/zed,complex,rest,1,10281.711,190215
zed-industries/zed,complex,graphql,2,964.379,6056
zed-industries/zed,complex,rest,2,9732.465,190215
zed-industries/zed,complex,graphql,3,799.047,6056
zed-industries/zed,complex,rest,3,9702.558,190215
zed-industries/zed,complex,graphql,4,1199.467,6056
zed-industries/zed,complex,rest,4,9677.995,190215
zed-industries/zed,complex,graphql,5,818.841,6056
zed-industries/zed,complex,rest,5,9530.793,190215
syncthing/syncthing,simple,graphql,1,1196.348,437
syncthing/syncthing,simple,rest,1,508.221,6469
syncthing/syncthing,simple,graphql,2,1022.306,437
syncthing/syncthing,simple,rest,2,459.134,6469
syncthing/syncthing,simple,graphql,3,1163.089,437
syncthing/syncthing,simple,rest,3,459.138,6469
syncthing/syncthing,simple,graphql,4,1154.497,437
syncthing/syncthing,simple,rest,4,455.279,6469
syncthing/syncthing,simple,graphql,5,1031.757,437
syncthing/syncthing,simple,rest,5,438.906,6469
syncthing/syncthing,medium,graphql,1,658.866,5228
syncthing/syncthing,medium,rest,1,1178.679,98938
syncthing/syncthing,medium,graphql,2,729.484,5228
syncthing/syncthing,medium,rest,2,1179.837,98938
syncthing/syncthing,medium,graphql,3,796.093,5228
syncthing/syncthing,medium,rest,3,1206.262,98938
syncthing/syncthing,medium,graphql,4,1663.599,5228
syncthing/syncthing,medium,rest,4,1245.047,98938
syncthing/syncthing,medium,graphql,5,640.982,5228
syncthing/syncthing,medium,rest,5,1405.304,98938
syncthing/syncthing,complex,graphql,1,998.041,5458
syncthing/syncthing,complex,rest,1,9581.654,204268
syncthing/syncthing,complex,graphql,2,1140.307,5458
syncthing/syncthing,complex,rest,2,10496.949,204268
syncthing/syncthing,complex,graphql,3,674.232,5458
syncthing/syncthing,complex,rest,3,9654.363,204268
syncthing/syncthing,complex,graphql,4,807.414,5458
syncthing/syncthing,complex,rest,4,9536.298,204268
syncthing/syncthing,complex,graphql,5,865.213,5458
syncthing/syncthing,complex,rest,5,9504.276,204268
sherlock-project/sherlock,simple,graphql,1,580.229,475
sherlock-project/sherlock,simple,rest,1,424.735,7048
sherlock-project/sherlock,simple,graphql,2,549.102,475
sherlock-project/sherlock,simple,rest,2,466.604,7048
sherlock-project/sherlock,simple,graphql,3,571.137,475
sherlock-project/sherlock,simple,rest,3,441.235,7048
sherlock-project/sherlock,simple,graphql,4,580.78,475
sherlock-project/sherlock,simple,rest,4,472.117,7048
sherlock-project/sherlock,simple,graphql,5,557.725,475
sherlock-project/sherlock,simple,rest,5,464.474,7048
sherlock-project/sherlock,medium,graphql,1,635.887,4727
sherlock-project/sherlock,medium,rest,1,1304.565,71745
sherlock-project/sherlock,medium,graphql,2,620.678,4727
sherlock-project/sherlock,medium,rest,2,1211.176,71745
sherlock-project/sherlock,medium,graphql,3,626.817,4727
sherlock-project/sherlock,medium,rest,3,1095.357,71745
sherlock-project/sherlock,medium,graphql,4,642.816,4727
sherlock-project/sherlock,medium,rest,4,1022.15,71745
sherlock-project/sherlock,medium,graphql,5,642.385,4727
sherlock-project/sherlock,medium,rest,5,1522.544,71745
sherlock-project/sherlock,complex,graphql,1,1166.039,3567
sherlock-project/sherlock,complex,rest,1,8753.689,178264
sherlock-project/sherlock,complex,graphql,2,1112.802,3567
sherlock-project/sherlock,complex,rest,2,8981.904,178264
sherlock-project/sherlock,complex,graphql,3,680.721,3567
sherlock-project/sherlock,complex,rest,3,8858.137,178264
sherlock-project/sherlock,complex,graphql,4,997.768,3567
sherlock-project/sherlock,complex,rest,4,9352.554,178264
sherlock-project/sherlock,complex,graphql,5,792.903,3567
sherlock-project/sherlock,complex,rest,5,8814.278,178264
Stirling-Tools/Stirling-PDF,simple,graphql,1,868.983,486
Stirling-Tools/Stirling-PDF,simple,rest,1,483.058,6978
Stirling-Tools/Stirling-PDF,simple,graphql,2,843.479,486
Stirling-Tools/Stirling-PDF,simple,rest,2,487.03,6978
Stirling-Tools/Stirling-PDF,simple,graphql,3,894.623,486
Stirling-Tools/Stirling-PDF,simple,rest,3,509.185,6978
Stirling-Tools/Stirling-PDF,simple,graphql,4,911.659,486
Stirling-Tools/Stirling-PDF,simple,rest,4,478.96,6978
Stirling-Tools/Stirling-PDF,simple,graphql,5,841.728,486
Stirling-Tools/Stirling-PDF,simple,rest,5,481.739,6978
Stirling-Tools/Stirling-PDF,medium,graphql,1,632.07,5345
Stirling-Tools/Stirling-PDF,medium,rest,1,1222.935,112002
Stirling-Tools/Stirling-PDF,medium,graphql,2,652.127,5345
Stirling-Tools/Stirling-PDF,medium,rest,2,1635.048,112002
Stirling-Tools/Stirling-PDF,medium,graphql,3,650.164,5345
Stirling-Tools/Stirling-PDF,medium,rest,3,1291.312,112002
Stirling-Tools/Stirling-PDF,medium,graphql,4,612.078,5345
Stirling-Tools/Stirling-PDF,medium,rest,4,1150.08,112002
Stirling-Tools/Stirling-PDF,medium,graphql,5,595.769,5345
